"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW"
"2024-01-08",29,41501,43398,37734,1783,6488,540,15905,0,7,-504,-776,-4,1004,-428,-1,-52,-5,-24,581
"2024-01-08",30,41468,43541,37720,1734,6488,260,15905,0,8,-363,-924,-4,1003,-422,-29,-60,13,-26,614
"2024-01-08",31,41318,43648,37571,1714,6488,103,15905,0,10,18,-995,-4,1003,-286,12,-315,223,-27,-93
"2024-01-08",32,42207,44634,38414,1693,6488,21,15905,0,13,328,-978,-4,1004,-327,0,-324,254,-30,-151
"2024-01-08",33,43397,45190,39534,1737,6488,0,15905,0,10,333,-129,-4,855,-432,-59,-75,304,-114,-370
"2024-01-08",34,43764,45482,39818,1780,6488,0,15905,0,6,269,-97,-4,844,-357,-80,-66,312,-123,-385
"2024-01-08",35,43272,45850,39280,1819,6488,0,15905,0,6,444,-691,-4,851,-441,-218,121,333,-276,-342
"2024-01-08",36,43517,46261,39563,1858,6488,0,15905,0,6,798,-750,-4,852,-450,-330,128,318,-282,-322
"2024-01-08",37,43146,45736,39326,1879,6488,0,15905,0,4,841,-1186,-4,998,-450,-226,317,101,-120,228
"2024-01-08",38,42869,45482,39090,1899,6488,0,15905,0,6,637,-1196,-4,1003,-450,-241,324,69,-116,273
"2024-01-08",39,42138,43926,38498,1912,6488,0,15905,0,12,435,-319,-4,927,-412,-141,193,4,-300,579
"2024-01-08",40,40852,42740,37400,1925,6488,0,15905,0,16,461,-277,-4,924,-450,-225,186,-5,-311,600
"2024-01-08",41,39341,41778,35946,1919,6488,0,15905,0,12,444,-693,-4,779,-450,-195,-237,-5,-241,578
"2024-01-08",42,37535,39870,34319,1912,6488,0,15905,0,11,645,-726,-4,773,-450,-52,-254,24,-238,566
"2024-01-08",43,35807,38113,32781,1899,6488,0,15905,0,8,837,-812,-4,795,-450,0,-140,369,-292,207
"2024-01-08",44,33972,36352,31016,1886,6488,0,15905,0,8,884,-859,-4,795,-450,-24,-138,384,-297,179
"2024-01-08",45,31606,35644,28865,1867,6488,0,15905,0,8,1086,-1961,-4,512,-450,-136,-525,39,-354,17
"2024-01-08",46,29710,33819,27083,1847,6488,0,15905,0,11,847,-2035,-4,475,-450,-90,-540,-5,-370,-4
"2024-01-08",47,27858,32756,25399,1904,6488,0,15905,0,319,885,-1665,-4,-183,-450,-15,-499,-6,-774,-383
"2024-01-08",48,26696,31765,24292,1961,6488,0,15905,0,487,898,-1647,-4,-198,-415,0,-498,-6,-799,-415
"2024-01-09",1,26515,31853,24152,1942,6488,0,15905,0,613,902,-1846,-4,-157,-393,0,-418,-7,-775,-525
"2024-01-09",2,26953,32249,24604,1922,6488,0,15905,0,614,1053,-1855,-4,-167,-332,0,-415,-6,-771,-532
"2024-01-09",3,26522,31778,24190,1913,6488,0,15905,0,608,901,-1665,-4,-493,-315,-61,-306,-6,-644,-554
"2024-01-09",4,25954,31156,23623,1904,6488,0,15905,0,611,811,-1645,-4,-504,-315,-34,-302,-6,-627,-554
"2024-01-09",5,25617,30730,23290,1889,6488,0,15905,0,785,826,-1308,-4,-784,-315,-156,-264,-7,-336,-554
"2024-01-09",6,25276,30409,22951,1873,6488,0,15905,0,864,798,-1285,-4,-785,-315,-123,-263,-20,-318,-556
"2024-01-09",7,24988,30124,22654,1892,6488,0,15905,0,858,825,-1242,-4,-662,-315,-8,-321,-183,-365,-578
"2024-01-09",8,24636,29907,22324,1911,6488,0,15905,0,859,757,-1258,-4,-669,-315,-48,-327,-233,-376,-582
"2024-01-09",9,24272,31526,22062,1924,6488,0,15905,0,677,929,-1843,-4,-1005,-315,-3,-838,-614,-643,-712
"2024-01-09",10,24279,31610,22103,1937,6488,0,15905,0,560,1131,-1887,-4,-1003,-315,-18,-861,-692,-669,-722
"2024-01-09",11,24801,32454,22644,1974,6488,0,15905,0,429,1253,-2042,-4,-524,-286,0,-915,-1079,-988,-786
"2024-01-09",12,26105,33383,23760,2010,6488,0,15905,0,71,1101,-2049,-4,-500,-147,-41,-917,-1149,-1008,-792
"2024-01-09",13,29024,36263,26536,2038,6488,0,15905,0,19,1435,-1979,-4,-449,3,55,-971,-1417,-1008,-792
"2024-01-09",14,32000,39218,29278,2065,6488,0,15905,0,61,1759,-1963,-4,-430,145,11,-973,-1420,-992,-775
"2024-01-09",15,35454,40172,32406,2087,6488,0,15905,0,13,1855,-1558,-4,207,82,0,-1019,-1027,-445,-52
"2024-01-09",16,37210,41818,34027,2109,6488,0,15905,0,100,2028,-1530,-4,232,-21,0,-1003,-948,-401,-1
"2024-01-09",17,38870,42226,35467,2148,6488,8,15905,0,13,1498,-1504,-4,727,-157,-50,-207,-561,-102,-158
"2024-01-09",18,39459,42775,36077,2187,6488,245,15905,0,9,1491,-1501,-4,751,-275,-22,-160,-483,-90,-172
"2024-01-09",19,40161,43380,36748,2279,6488,905,15905,0,8,1135,-1343,-4,921,-416,-127,233,-105,-338,-278
"2024-01-09",20,39919,43143,36438,2371,6488,1849,15905,0,8,974,-1336,-4,935,-450,-108,248,-77,-356,-285
"2024-01-09",21,39223,42795,35735,2452,6488,2763,15905,0,8,971,-1427,-4,1003,-450,-154,247,-319,-457,-153
"2024-01-09",22,38510,42041,35014,2532,6488,3555,15905,0,8,832,-1443,-4,1003,-450,-67,247,-349,-457,-153
"2024-01-09",23,38097,42213,34550,2591,6488,4061,15905,0,7,553,-1798,-4,1003,-450,-107,273,-353,-265,-532
"2024-01-09",24,37635,41816,34089,2649,6488,4472,15905,0,7,490,-1814,-4,1002,-450,-136,275,-357,-255,-558
"2024-01-09",25,37556,41673,34046,2642,6488,4778,15905,0,7,362,-1605,-4,1003,-450,-145,105,-405,-365,-536
"2024-01-09",26,37248,41275,33769,2635,6488,4787,15905,0,7,495,-1589,-4,1003,-428,-65,99,-415,-381,-538
"2024-01-09",27,37172,41563,33726,2549,6488,4514,15905,0,5,559,-1582,-4,1003,-300,0,4,-453,-668,-779
"2024-01-09",28,37329,41688,33867,2462,6488,3987,15905,0,3,454,-1583,-4,1002,-257,0,0,-429,-686,-797
"2024-01-09",29,37839,41906,34392,2360,6488,3244,15905,0,7,519,-1661,-4,928,-245,0,-41,-52,-660,-797
"2024-01-09",30,38168,42326,34688,2258,6488,2273,15905,0,16,380,-1665,-4,926,-366,0,-43,-5,-662,-797
"2024-01-09",31,38927,43240,35412,2213,6488,1090,15905,0,11,164,-1630,-4,1003,-450,-18,45,-5,-798,-797
"2024-01-09",32,40422,44654,36806,2167,6488,218,15905,0,7,317,-1609,-4,1002,-415,-2,49,-5,-796,-794
"2024-01-09",33,41102,44222,37322,2169,6488,2,15905,0,9,355,-891,-4,817,-450,-101,2,-5,-441,-619
"2024-01-09",34,42388,45564,38514,2171,6488,0,15905,0,6,464,-849,-4,814,-450,-241,1,-5,-419,-602
"2024-01-09",35,43114,46402,39051,2178,6488,0,15905,0,6,374,-955,-4,991,-450,-393,275,-5,-402,-473
"2024-01-09",36,43561,46854,39502,2185,6488,0,15905,0,6,211,-972,-4,1004,-450,-393,286,-5,-400,-463
"2024-01-09",37,43213,46718,39288,2173,6488,0,15905,0,6,128,-1332,-4,976,-450,-242,414,-5,-383,-483
"2024-01-09",38,42743,46099,38908,2160,6488,0,15905,0,6,266,-1346,-4,974,-436,-91,419,-5,-383,-485
"2024-01-09",39,42441,45146,38744,2119,6488,0,15905,0,10,725,-976,-4,1004,-339,-1,626,-5,-393,-377
"2024-01-09",40,41221,44009,37660,2077,6488,0,15905,0,18,716,-968,-4,1003,-419,0,626,-5,-397,-377
"2024-01-09",41,39863,43592,36297,2050,6488,0,15905,0,12,679,-1524,-4,987,-327,0,30,-5,-483,-774
"2024-01-09",42,38347,42084,34893,2022,6488,0,15905,0,12,751,-1565,-4,986,-232,-10,-10,-5,-496,-803
"2024-01-09",43,36463,41192,33178,1984,6488,0,15905,0,12,919,-1836,-4,594,-82,0,-656,-6,-730,-803
"2024-01-09",44,34378,39082,31313,1945,6488,0,15905,0,12,1144,-1846,-4,554,4,0,-688,-7,-744,-803
"2024-01-09",45,32265,36914,29301,1917,6488,0,15905,0,11,1424,-1684,-4,105,103,0,-822,-6,-719,-803
"2024-01-09",46,29876,34607,27118,1889,6488,0,15905,0,61,1613,-1684,-4,103,109,0,-827,-36,-716,-803
"2024-01-09",47,28156,34838,25662,1905,6488,0,15905,0,561,1510,-1918,-4,-621,40,-63,-1005,-412,-695,-803
"2024-01-09",48,26668,33982,24272,1921,6488,0,15905,0,742,1092,-1936,-4,-744,-110,-197,-1011,-472,-695,-803
"2024-01-10",1,26359,34116,24057,1891,6488,0,15905,0,898,1034,-1880,-4,-857,-249,-111,-968,-640,-747,-803
"2024-01-10",2,27118,34800,24862,1861,6488,0,15905,0,892,1211,-1875,-4,-859,-275,-4,-966,-654,-750,-803
"2024-01-10",3,26983,34596,24743,1813,6488,0,15905,0,899,1479,-1797,-4,-1014,-275,0,-966,-566,-710,-782
"2024-01-10",4,26350,34174,24206,1764,6488,0,15905,0,1143,1648,-1790,-4,-1015,-275,0,-966,-549,-703,-779
"2024-01-10",5,26028,33465,23948,1740,6488,0,15905,0,1141,1623,-1616,-4,-1016,-275,0,-957,-463,-586,-779
"2024-01-10",6,25880,33297,23697,1715,6488,0,15905,0,1143,1313,-1607,-4,-1016,-274,0,-956,-455,-583,-779
"2024-01-10",7,25222,32859,23024,1698,6488,0,15905,0,1128,1271,-1679,-4,-1016,-220,0,-956,-493,-762,-779
"2024-01-10",8,25112,32851,22870,1681,6488,0,15905,0,1082,1306,-1688,-4,-1015,-309,0,-956,-526,-780,-779
"2024-01-10",9,24997,33162,22767,1677,6488,0,15905,0,900,1411,-1985,-4,-779,-224,0,-1009,-894,-991,-779
